"term","estimate","std.error","statistic","p.value","microbe"
"HPV.prevY",0.380067748658502,0.850165605522891,0.447051428791621,0.654837927460176,"g__Natronorubrum"
"HPV.prevY",0.32195924143031,0.853092019143601,0.377402711788955,0.705874351918474,"g__Naumovozyma"
"HPV.prevY",0.51082562376599,0.845666314305776,0.604051048415398,0.545809703343338,"g__Nautilia"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Ndongobacter"
"HPV.prevY",0.984979551710559,1.08272022111637,0.909726753505133,0.362966631365777,"g__Neisseria"
"HPV.prevY",0.510825623765991,0.845666314305776,0.604051048415399,0.545809703343337,"g__Neoasaia"
"HPV.prevY",0.146042939899502,0.8931158097476,0.16352071960385,0.870108460822959,"g__Neochlamydia"
"HPV.prevY",1.30035692702505,1.11461456640565,1.16664268188992,0.243354699071087,"g__Neokomagataea"
"HPV.prevY",0.388414353364782,0.934956232668276,0.415435867255822,0.677822854533173,"g__Neomicrococcus"
"HPV.prevY",0.576008031276777,0.859253943267284,0.670358321646481,0.50262939677993,"g__Neorhizobium"
"HPV.prevY",0.541419730431114,0.908098763428386,0.596212385960166,0.551033352265157,"g__Neorickettsia"
"HPV.prevY",0.394394995251964,0.847232759768008,0.465509614335449,0.641566553488097,"g__Neospora"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Neptunomonas"
"HPV.prevY",0.472948718025463,0.864209991472985,0.547261340058514,0.584199199824469,"g__Neurospora"
"HPV.prevY",0.549383829546178,0.872823044178872,0.629433231867776,0.529065467514825,"g__Niabella"
"HPV.prevY",0.291243158289843,0.916846420099227,0.317657518102457,0.750744738930867,"g__Nibricoccus"
"HPV.prevY",0.825647163004177,0.947433866560017,0.871456248447156,0.383505084848084,"g__Nicotiana"
"HPV.prevY",0.497264187195278,0.860104934628556,0.578143627800515,0.563167154205185,"g__Nissabacter"
"HPV.prevY",0.458881559613249,0.84658697912673,0.542037110098946,0.587792941356102,"g__Nitratifractor"
"HPV.prevY",0.507606056723765,0.896483256113256,0.566219227478396,0.571244760818146,"g__Nitratireductor"
"HPV.prevY",0.328504066972037,0.846561673280019,0.38804505016066,0.697982695384108,"g__Nitratiruptor"
"HPV.prevY",0.287682072451779,0.874729384828902,0.32888122594401,0.742245465201143,"g__Nitrincola"
"HPV.prevY",0.456790087409723,0.904236924994237,0.505166372643579,0.613441986773898,"g__Nitrobacter"
"HPV.prevY",0.434990213041358,0.849945134085446,0.511786226659694,0.608800630900632,"g__Nitrosococcus"
"HPV.prevY",0.388640814040361,0.844040663618757,0.460452713704687,0.645191305238035,"g__Nitrosopumilus"
"HPV.prevY",0.304589614035042,0.85977040898126,0.354268547571845,0.723137636604471,"g__Nitrososphaera"
"HPV.prevY",0.499383400461182,0.852968812458289,0.585465017204955,0.558235082349911,"g__Nitrosospira"
"HPV.prevY",0.362616611684858,0.858661193980553,0.422304646147863,0.672802667322769,"g__Nitrospira"
"HPV.prevY",0.375227390906835,0.904653966914645,0.414774493485683,0.678306993321598,"g__Nitrospirillum"
"HPV.prevY",1.22169665012637,1.04226645111096,1.17215386605235,0.241135286701555,"g__Nocardia"
"HPV.prevY",0.383838396436599,0.848036167862674,0.452620313829298,0.650822168654573,"g__Nocardioides"
"HPV.prevY",0.251920828068429,0.892964023517316,0.282117556176712,0.777853371890197,"g__Nocardiopsis"
"HPV.prevY",0.635225992837062,0.884173256481579,0.718440631607474,0.472485641399002,"g__Nonanavirus"
"HPV.prevY",0.32425305982727,0.854475739249804,0.379476028321122,0.704334402100619,"g__Nonlabens"
"HPV.prevY",0.271307179084809,0.871238026013306,0.311404198375365,0.755493362627048,"g__Nonomuraea"
"HPV.prevY",0.20183242044553,0.893898505182073,0.225788967400074,0.821365558257857,"g__Nostoc"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Novibacillus"
"HPV.prevY",0.307835414350043,0.893412313852291,0.34456141870565,0.730424114851045,"g__Noviherbaspirillum"
"HPV.prevY",0.510825623765991,0.845666314305776,0.6040510484154,0.545809703343336,"g__Noxifervirus"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Nymphadoravirus"
"HPV.prevY",1.50872329905409,1.15184292908215,1.30983423256877,0.190251919727597,"g__Nymphaea"
"HPV.prevY",0.829279354884522,0.865587906709898,0.958053305107525,0.338035879882845,"g__Oblitimonas"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Obolenskvirus"
"HPV.prevY",0.510825623765991,0.845666314305776,0.6040510484154,0.545809703343336,"g__Oceanicoccus"
"HPV.prevY",0.373519768640063,0.852722117591429,0.438032227538667,0.661362921659162,"g__Oceanicola"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Oceanihabitans"
"HPV.prevY",0.25535510774794,0.872462045264783,0.292683342655259,0.76976420325653,"g__Oceanisphaera"
"HPV.prevY",0.20479441264606,1.01752321135386,0.201267558676693,0.840489367915229,"g__Oceanispirochaeta"
"HPV.prevY",0.287682072451785,0.874729395385507,0.328881221974939,0.742245468201283,"g__Oceanithermus"
"HPV.prevY",0.92632643400426,0.967667563546793,0.95727754954294,0.338427183818241,"g__Oceanobacillus"
"HPV.prevY",0.518379783504684,0.858571341241718,0.603770191950469,0.545996439812023,"g__Ochrobactrum"
"HPV.prevY",0.428971304175216,0.842511007733356,0.509158100295088,0.610641409627337,"g__Octadecabacter"
"HPV.prevY",0.393663441343431,0.84657083096664,0.465009455728511,0.64192468514794,"g__Odoribacter"
"HPV.prevY",0.483980093588974,0.850985900270035,0.568728686850625,0.569540276753052,"g__Oerskovia"
"HPV.prevY",0.416443055938793,0.843121818376218,0.493929876872156,0.621355703645377,"g__Ogataea"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Okubovirus"
"HPV.prevY",0.530456189164629,0.84802648317287,0.625518423882165,0.531630860263623,"g__Olea"
"HPV.prevY",0.328504066972034,0.84656167328002,0.388045050160656,0.697982695384111,"g__Oleiphilus"
"HPV.prevY",0.287682072451776,0.870823348161926,0.33035640702445,0.741130676330721,"g__Oligella"
"HPV.prevY",0.339420149719673,0.855841874861409,0.396592127225181,0.691668259039793,"g__Oligotropha"
"HPV.prevY",0.915830285308193,0.923661587190961,0.991521459816701,0.321431018897472,"g__Olleya"
"HPV.prevY",0.22314355131421,0.853098926137981,0.261568200917086,0.793654362640368,"g__Olsenella"
"HPV.prevY",0.698011372213886,0.919249276486141,0.759327627520204,0.447656594711526,"g__Opitutus"
"HPV.prevY",0.621384735120761,0.893156489708163,0.695717651140616,0.486605669203532,"g__Orientia"
"HPV.prevY",0.437678046838043,0.845808868358155,0.517466845302347,0.604830307446851,"g__Ornithinimicrobium"
"HPV.prevY",0.418737627435791,0.842461826408048,0.497040476268387,0.619160508378109,"g__Ornithobacterium"
"HPV.prevY",0.535700746849334,0.854177040187103,0.627154233426821,0.530558139921993,"g__Orrella"
"HPV.prevY",0.41313238419006,0.843830911846851,0.489591431636296,0.624423040851215,"g__Orthobunyavirus"
"HPV.prevY",0.418723770643845,0.842204021985211,0.497176170753549,0.619064823886784,"g__Orthohantavirus"
"HPV.prevY",0.510825623765991,0.845666314305776,0.6040510484154,0.545809703343337,"g__Orthohepadnavirus"
"HPV.prevY",0.299217950941301,0.863196805688856,0.346639316745984,0.728862304691766,"g__Oryza"
"HPV.prevY",0.38862353958925,0.856330279545274,0.453824358278696,0.649955250215564,"g__Oscillibacter"
"HPV.prevY",0.647384756034199,0.869605856798232,0.744457676973083,0.456599636689659,"g__Ostreavirus"
"HPV.prevY",0.331249803230797,0.847888202812076,0.390676273277757,0.696036539001116,"g__Ostreococcus"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Otariodibacter"
"HPV.prevY",2.00808890382404,1.28025652407464,1.5685051128917,0.116763297674373,"g__Ottowia"
"HPV.prevY",0.373041675639261,0.884922359054806,0.42155300046629,0.673351317866697,"g__Owenweeksia"
"HPV.prevY",0.200670695462151,0.870388279778489,0.230553076281336,0.817662025181533,"g__Oxalobacter"
"HPV.prevY",0.829279354884527,0.93500931773027,0.886920952721197,0.375121460078814,"g__Paenalcaligenes"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Paenarthrobacter"
"HPV.prevY",0.540917548452797,0.874879134619848,0.618276887684418,0.536392834444717,"g__Paeniclostridium"
"HPV.prevY",0.80862352432421,0.931838774859995,0.867771921645675,0.385519204099576,"g__Pahexavirus"
"HPV.prevY",0.415515443961664,0.851024335498563,0.488253304434872,0.625370432290177,"g__Pajaroellobacter"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Pakpunavirus"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Palaeococcus"
"HPV.prevY",0.441473447751035,0.862923610777215,0.511602003047999,0.608929583322478,"g__Paludibacter"
"HPV.prevY",0.223143551314211,0.853098926137983,0.261568200917087,0.793654362640367,"g__Paludisphaera"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Pamexvirus"
"HPV.prevY",0.406836168562851,0.846074875366063,0.48085125845018,0.630622216614322,"g__Panacibacter"
"HPV.prevY",0.497129642950504,0.858662303801863,0.578958271196236,0.562617330058061,"g__Pandoraea"
"HPV.prevY",0.64520478967376,0.868902035504484,0.742551822081019,0.457753066091749,"g__Pandoravirus"
"HPV.prevY",0.606135803570313,0.851024338219785,0.712242619098601,0.476314549697016,"g__Panicovirus"
"HPV.prevY",0.784011243477384,0.892004254233085,0.878932179702944,0.379438049410209,"g__Panicum"
"HPV.prevY",0.430179692769057,0.847237247115914,0.507744075503567,0.61163283404067,"g__Pantoea"
"HPV.prevY",0.419338088892819,0.842495684642999,0.497733218741067,0.618672091103162,"g__Papaver"
"HPV.prevY",0.33891807913628,0.850482223672671,0.398501073511821,0.690260867137005,"g__Parabacteroides"
"HPV.prevY",0.408976027221644,0.854463305109185,0.47863498031596,0.632198328578765,"g__Parachlamydia"
"HPV.prevY",0.29725257246504,0.8673889031991,0.34269815000943,0.731825554619704,"g__Paraclostridium"
"HPV.prevY",0.519059612771265,0.863940284845041,0.600804965200072,0.547969896670458,"g__Parageobacillus"
"HPV.prevY",0.359181666771561,0.850412841356065,0.422361527606769,0.672761154786387,"g__Paraliobacillus"
"HPV.prevY",0.20067069546215,0.870388279778489,0.230553076281335,0.817662025181534,"g__Paramecium"
"HPV.prevY",0.302263064627673,0.873620345222755,0.345989040068203,0.729350951427805,"g__Paraoceanicella"
"HPV.prevY",0.422937004412182,0.846198067442694,0.499808520823435,0.617209910263197,"g__Paraoerskovia"
"HPV.prevY",0.899724086473198,1.05641871758165,0.851673745929874,0.394395196162986,"g__Paraphotobacterium"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Parapoxvirus"
"HPV.prevY",0.471831739644242,0.851709357947652,0.553982101102196,0.579591095352461,"g__Paraprevotella"
"HPV.prevY",0.426669854140023,0.859227717697229,0.496573661850107,0.619489730213749,"g__Pararhodospirillum"
"HPV.prevY",0.211434209297448,0.873097590466856,0.242165608525378,0.808651842436261,"g__Parasaccharibacter"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Parascardovia"
"HPV.prevY",0.496230122609771,0.855303867891897,0.580179911769661,0.561793298846863,"g__Parashewanella"
"HPV.prevY",0.328504066972037,0.84656167328002,0.388045050160659,0.697982695384109,"g__Parolsenella"
"HPV.prevY",0.0559090841941464,0.909808496166747,0.0614514861420898,0.950999649790385,"g__Parvibaculum"
"HPV.prevY",0.251870019167959,0.855845259789841,0.294293876476932,0.768533351448055,"g__Parvimonas"
"HPV.prevY",0.451750576669542,0.852574500628839,0.529866394475017,0.596204567515092,"g__Parvularcula"
"HPV.prevY",0.328504066972037,0.846561673280019,0.38804505016066,0.697982695384108,"g__Pasteurella"
"HPV.prevY",0.392129059213127,0.850860174362472,0.460861926587337,0.644897669041405,"g__Paucibacter"
"HPV.prevY",0.432055869921496,0.861920031910562,0.501271410253438,0.616180123254094,"g__Pediococcus"
"HPV.prevY",0.628608659422371,0.945750717085166,0.664666331271482,0.506263933071442,"g__Pelagibaca"
"HPV.prevY",0.333443321044526,0.860844099847473,0.387344608743449,0.698501105014448,"g__Pelagibacterium"
"HPV.prevY",0.611163017905291,0.861221585017782,0.709646656026013,0.47792327952941,"g__Pelobacter"
"HPV.prevY",0.460938455176733,0.850582926557977,0.541908896575195,0.587881267691043,"g__Pelodictyon"
"HPV.prevY",0.451750576669542,0.85257450062884,0.529866394475018,0.596204567515092,"g__Pelolinea"
"HPV.prevY",1.97819541437778,1.37525297990677,1.43842292529472,0.150314091774336,"g__Pelosinus"
"HPV.prevY",0.409723750497101,0.84423952883712,0.485316946792892,0.627451536056736,"g__Peptoniphilus"
"HPV.prevY",0.328504066972035,0.846561673280019,0.388045050160657,0.69798269538411,"g__Percavirus"
"HPV.prevY",0.109260728586242,0.889044834715423,0.12289675876832,0.902188852299189,"g__Persephonella"
"HPV.prevY",0.582137328022644,0.885031821423889,0.657758640910864,0.510693234535246,"g__Petrimonas"
"HPV.prevY",0.877840962083009,0.922751914990414,0.951329331125938,0.341437221918544,"g__Petrocella"
"HPV.prevY",0.517991895799265,0.886507800321037,0.58430607786156,0.559014403768881,"g__Phaeodactylum"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Phascolarctobacterium"
"HPV.prevY",-0.0991240125337026,0.919758900089692,-0.107771735097139,0.914176764397425,"g__Phaseolus"
"HPV.prevY",0.41080772045966,0.843825331711207,0.486839758207515,0.626371892731167,"g__Phenylobacterium"
"HPV.prevY",0.83500712522772,0.943413250845632,0.885091580470444,0.376107240092407,"g__Phietavirus"
"HPV.prevY",0.385359350238436,0.873235213617961,0.441300744895327,0.658995286928055,"g__Phikmvvirus"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Phikzvirus"
"HPV.prevY",0.485472301163975,0.866206937154004,0.560457646251409,0.57516732105213,"g__Phoenicibacter"
"HPV.prevY",0.4138339760012,0.842625260138688,0.491124578834827,0.623338338410151,"g__Phreatobacter"
"HPV.prevY",0.414005804048231,0.843605092211756,0.490757829546517,0.623597739503453,"g__Phycicoccus"
"HPV.prevY",0.560938097861009,0.902235840609254,0.621720034400566,0.534125975624041,"g__Phycisphaera"
"HPV.prevY",0.278172196995136,0.859118434670636,0.32378795026297,0.746098579483083,"g__Physcomitrella"
"HPV.prevY",0.372453328919998,0.848324946092847,0.439045592889159,0.660628500591334,"g__Phytobacter"
"HPV.prevY",0.462934266302807,0.857222585098596,0.540039745044236,0.589169623112097,"g__Pichia"
"HPV.prevY",0.18685518582404,0.868554512458516,0.215133515678977,0.829663223896437,"g__Picrophilus"
"HPV.prevY",0.350278346189208,0.86327835441599,0.405753653381211,0.68492361546935,"g__Pigmentiphaga"
"HPV.prevY",0.565571385174328,0.920555129929128,0.614380786969131,0.538963728895446,"g__Pimelobacter"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Pipefishvirus"
"HPV.prevY",0.457514706126892,0.867162016026245,0.527600030526527,0.59777697181728,"g__Pirellula"
"HPV.prevY",0.606135803570113,0.961375134286761,0.630488330676247,0.528375135249766,"g__Pistricoccus"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Pithovirus"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Plaisancevirus"
"HPV.prevY",0.0865791387213829,0.925514872161919,0.0935469988927805,0.925469013645139,"g__Planctomyces"
"HPV.prevY",0.412494284710541,0.844195554689626,0.488624090021651,0.625107854751237,"g__Planctopirus"
"HPV.prevY",0.450495208715398,0.896259360763802,0.50263933459114,0.615217868936591,"g__Planococcus"
"HPV.prevY",0.643772242328266,0.897939895509978,0.716943578904733,0.473408910934014,"g__Plantactinospora"
"HPV.prevY",0.0654984549024194,0.939349134453053,0.069727487363425,0.944410563270086,"g__Plantibacter"
"HPV.prevY",0.554198853063489,0.86526937102112,0.640492858783929,0.521852230343938,"g__Plasmodium"
"HPV.prevY",0.417294548523199,0.848933676891058,0.491551413122641,0.623036498136698,"g__Plesiomonas"
"HPV.prevY",0.510825623765991,0.845666314305776,0.6040510484154,0.545809703343337,"g__Pleurocapsa"
"HPV.prevY",0.559648505701224,0.854408725966565,0.655012628842375,0.512459623129398,"g__Pluralibacter"
"HPV.prevY",0.270213463522434,0.859663865832134,0.314324556681086,0.753274549149098,"g__Pochonia"
"HPV.prevY",0.474603268531897,0.856080470304829,0.554390953881827,0.57931131567474,"g__Polymorphum"
"HPV.prevY",0.472995197948172,0.861710087410445,0.548902937146281,0.583072062411817,"g__Polynucleobacter"
"HPV.prevY",0.530415823422713,0.873132732789818,0.6074858993408,0.54352849759494,"g__Pontibacter"
"HPV.prevY",0.65115424405964,0.978020580516821,0.665787875052227,0.505546695978418,"g__Populus"
"HPV.prevY",0.407172610219901,0.848684037388845,0.479769375034617,0.631391391462294,"g__Porphyrobacter"
"HPV.prevY",0.159220483962359,0.870993426337183,0.182803313030655,0.854952348995144,"g__Porphyromonas"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Potyvirus"
"HPV.prevY",0.420680221122318,0.8431611271731,0.498932182194819,0.617827161312348,"g__Pradoshia"
"HPV.prevY",0.417724834520242,0.842640614292218,0.49573308885795,0.620082738476098,"g__Pragia"
"HPV.prevY",0.616186139423811,0.86281192321525,0.714160436178961,0.475127978306042,"g__Prasinovirus"
"HPV.prevY",0.415515443961659,0.8510243208278,0.488253312851839,0.625370426329032,"g__Prauserella"
"HPV.prevY",0.313297741248654,0.861399736151753,0.363707728363478,0.716076271660844,"g__Prevotella"
"HPV.prevY",-0.000113739499533828,0.915358067166517,-0.000124256838513378,0.999900857387231,"g__Proboscivirus"
"HPV.prevY",0.287756859569262,0.860795037145703,0.334291959353565,0.73815925729919,"g__Prochlorococcus"
"HPV.prevY",0.573088605716734,0.851669914688252,0.672899906211327,0.501010971871993,"g__Propionibacterium"
"HPV.prevY",0.422882943021989,0.843516966149277,0.501333061446866,0.616136741051916,"g__Propionimicrobium"
"HPV.prevY",0.50207864790909,0.861915710713223,0.582514788474649,0.560219983288918,"g__Prosthecochloris"
"HPV.prevY",0.243382124981765,0.879504947807756,0.276726271510373,0.78199029758809,"g__Protaetiibacter"
"HPV.prevY",0.472595155491049,0.853053379066225,0.554004200778577,0.57957597083036,"g__Proteiniphilum"
"HPV.prevY",0.643378865378844,0.875941389992148,0.734499902310371,0.462644119683013,"g__Proteus"
"HPV.prevY",1.1586861631288,0.960122949093292,1.20681019469748,0.227505249027146,"g__Providencia"
"HPV.prevY",0.764564638894658,0.927986989077983,0.823895860495095,0.409998732712042,"g__Prunus"
"HPV.prevY",0.61303559998072,0.897148612433971,0.683315552723812,0.494407468598688,"g__Pseudactinotalea"
"HPV.prevY",0.642580969415241,0.870396823005912,0.73826208050265,0.460355204488195,"g__Pseudarthrobacter"
"HPV.prevY",0.105360515657826,0.875595032948307,0.120330188835192,0.904221590617869,"g__Pseudescherichia"
"HPV.prevY",0.477992879819184,0.845660651200667,0.565230130006086,0.571917245475429,"g__Pseudobacter"
"HPV.prevY",0.42125246654938,0.854735649763917,0.492845322019425,0.622121884202666,"g__Pseudoclostridium"
"HPV.prevY",0.688326790271818,0.911529091016144,0.755134199287586,0.450168464973615,"g__Pseudodesulfovibrio"
"HPV.prevY",0.192279042495724,0.879727517984958,0.218566588591141,0.826987681941846,"g__Pseudoflavitalea"
"HPV.prevY",0.138669530085524,0.89364034775694,0.155173756907449,0.876684336622634,"g__Pseudogulbenkiania"
"HPV.prevY",0.510825623765988,0.845666314305776,0.604051048415396,0.545809703343339,"g__Pseudohongiella"
"HPV.prevY",0.579991615730896,0.862812994288828,0.672210107601535,0.501449947196447,"g__Pseudolabrys"
"HPV.prevY",1.82496349988921,1.4527270724243,1.25623287025534,0.209031552490045,"g__Pseudomonas"
"HPV.prevY",0.797330319810254,0.892937894355674,0.892929200171969,0.371895088633883,"g__Pseudonocardia"
"HPV.prevY",0.425731566468231,0.841445477510175,0.505952646781066,0.612889892440066,"g__Pseudopedobacter"
"HPV.prevY",0.415515443961659,0.8510243208278,0.488253312851839,0.625370426329032,"g__Pseudorhodobacter"
"HPV.prevY",0.135113149195131,0.87696490258527,0.154069049738275,0.877555291597668,"g__Pseudorhodoplanes"
"HPV.prevY",0.733969175080323,0.939858145324801,0.780936121830038,0.434840065643932,"g__Pseudothermotoga"
"HPV.prevY",0.200670695462151,0.870388279778489,0.230553076281336,0.817662025181533,"g__Psychrobacillus"
"HPV.prevY",0.510825623765992,0.845666314305776,0.604051048415401,0.545809703343336,"g__Psychromicrobium"
"HPV.prevY",0.776875105132498,0.886121360580995,0.87671411579914,0.380641937701097,"g__Psychroserpens"
"HPV.prevY",0.218875094448757,0.871291031878033,0.2512077898667,0.801653462194139,"g__Pulveribacter"
"HPV.prevY",0.381629211284058,0.857208596877614,0.445199934618184,0.656175273985035,"g__Punica"
"HPV.prevY",0.415515443961669,0.851024335498563,0.488253304434878,0.625370432290172,"g__Pusillimonas"
"HPV.prevY",0.921479494187346,0.971303526867622,0.948703951646346,0.342771203658428,"g__Pyricularia"
"HPV.prevY",0.381397049224363,0.848639282425876,0.449421865240696,0.653127361120754,"g__Pyrobaculum"
"HPV.prevY",0.828704376812115,0.885047968213952,0.936338375517047,0.349098995641823,"g__Pyrococcus"
"HPV.prevY",0.51082562376599,0.845666314305776,0.604051048415399,0.545809703343337,"g__Qipengyuania"
"HPV.prevY",0.422419605447076,0.841632408897201,0.501905108431573,0.615734271714724,"g__Quercus"
"HPV.prevY",0.22742984696633,0.859836727065676,0.264503527015494,0.791391947397412,"g__Rahnella"
"HPV.prevY",0.366226849359359,0.85486254079092,0.428404371327963,0.66835674267875,"g__Raineyella"
"HPV.prevY",0.510825623765989,0.845666314305775,0.604051048415398,0.545809703343338,"g__Ralstonia"
"HPV.prevY",-0.0502903811297643,0.956116117690331,-0.0525986124480882,0.958051722548088,"g__Ramlibacter"
"HPV.prevY",0.391459136902853,0.846245681992356,0.462583319753221,0.643663067100621,"g__Raoultella"
"HPV.prevY",0.634705191617877,0.86656465620022,0.732438355380176,0.463901055316737,"g__Rathayibacter"
"HPV.prevY",0.32850406697204,0.846561673280019,0.388045050160663,0.697982695384106,"g__Redivirus"
"HPV.prevY",0.379200542357996,0.850856389091435,0.44566926595323,0.655836168359446,"g__Reinekea"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Renibacterium"
"HPV.prevY",0.461698403797836,0.850649481524669,0.542759872104203,0.58729514525298,"g__Rhadinovirus"
"HPV.prevY",0.455233665621243,0.846421124025474,0.53783353545834,0.590691977499965,"g__Rheinheimera"
"HPV.prevY",0.421400485125433,0.841597442639021,0.500715025706395,0.616571695964975,"g__Rhodobaca"
"HPV.prevY",0.147069576923956,0.893066801876045,0.164679256484521,0.869196444974051,"g__Rhodobacter"
"HPV.prevY",0.382606173514015,0.850413299028218,0.449906150281546,0.652778112712552,"g__Rhodoferax"
"HPV.prevY",0.481722521577151,0.848821058226531,0.567519522411035,0.570361266779419,"g__Rhodoluna"
"HPV.prevY",0.843523674617793,1.01098621088755,0.834357249914672,0.404079699768864,"g__Rhodospirillum"
"HPV.prevY",0.562469563455242,0.869991847913367,0.646522797661033,0.517940837754982,"g__Rhodothermus"
"HPV.prevY",0.40457110787328,0.849292580624251,0.476362465778178,0.633816170170823,"g__Rickettsia"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Rickettsiella"
"HPV.prevY",0.326370998005167,0.858607724422185,0.380116540676132,0.703858908019289,"g__Riemerella"
"HPV.prevY",0.496676387626441,0.871095442759706,0.570174476005669,0.568559365866308,"g__Rippkaea"
"HPV.prevY",0.412938573124467,0.842960889193158,0.489866823500805,0.624228140895171,"g__Robiginitalea"
"HPV.prevY",0.415515443961665,0.851024335498562,0.488253304434873,0.625370432290175,"g__Rodentibacter"
"HPV.prevY",0.521327713357648,0.854518120055659,0.610083860274012,0.541806257479239,"g__Rosa"
"HPV.prevY",0.99171253742459,1.10386797281,0.8983977811224,0.368973519006772,"g__Roseateles"
"HPV.prevY",0.300115200652882,0.890135538119459,0.337156745013147,0.735998742648392,"g__Roseburia"
"HPV.prevY",0.60064498816482,0.886734234478071,0.677367541266023,0.498172787277787,"g__Roseibacterium"
"HPV.prevY",0.40446093858963,0.845759004168819,0.47822244468697,0.632491889210827,"g__Roseiflexus"
"HPV.prevY",0.451750576669541,0.85257450062884,0.529866394475017,0.596204567515092,"g__Roseimaritima"
"HPV.prevY",0.200670695462151,0.870388279778489,0.230553076281336,0.817662025181533,"g__Roseitalea"
"HPV.prevY",0.328504066972035,0.84656167328002,0.388045050160658,0.69798269538411,"g__Roseivivax"
"HPV.prevY",1.06116124015301,0.921368971514381,1.15172235332482,0.249435183673301,"g__Roseobacter"
"HPV.prevY",0.510825623765984,0.845666314305776,0.604051048415391,0.545809703343342,"g__Roseolovirus"
"HPV.prevY",0.434130928892811,0.944057484518108,0.459856455790308,0.645619257148461,"g__Roseomonas"
"HPV.prevY",0.357567642519861,0.903005644049328,0.395974980750318,0.692123485359216,"g__Roseovarius"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Rotavirus"
"HPV.prevY",0.48932968754994,0.845193409267098,0.578955872330166,0.562618948735073,"g__Rothia"
"HPV.prevY",0.454662527538219,0.864321162288413,0.526034242103289,0.59886441572979,"g__Ruania"
"HPV.prevY",0.288705471389912,0.914012554190595,0.315865980249665,0.752104234751396,"g__Rubinisphaera"
"HPV.prevY",0.101593685461493,0.869755938112934,0.116807119111961,0.907012902138997,"g__Rubrivivax"
"HPV.prevY",-0.353239768555357,0.973529390262156,-0.362844483267459,0.716721060260946,"g__Rubrobacter"
"HPV.prevY",0.419494978835063,0.843780722937948,0.497161131359376,0.619075428544907,"g__Ruegeria"
"HPV.prevY",0.182520736009199,0.882543823758817,0.206812093740377,0.836156610898231,"g__Rufibacter"
"HPV.prevY",0.273928671781881,0.869990556940869,0.314863959840082,0.752864946668458,"g__Ruminiclostridium"
"HPV.prevY",0.34188750021606,0.862011399081794,0.396615985102094,0.691650662967881,"g__Ruminococcus"
"HPV.prevY",0.389782733428549,0.844571638365522,0.461515300446136,0.644428946660347,"g__Rummeliibacillus"
"HPV.prevY",0.282733809997714,0.878030741057726,0.322009010364622,0.74744586850173,"g__Runella"
"HPV.prevY",0.348749393735432,0.849129109519853,0.410714212745145,0.681282104014755,"g__Ruthenibacterium"
"HPV.prevY",0.603364699629919,0.868322715401739,0.694862277501017,0.48714161495351,"g__Saccharibacillus"
"HPV.prevY",0.857288562212864,0.933492350322727,0.918366992419897,0.358426765224926,"g__Saccharomonospora"
"HPV.prevY",0.360255690938315,0.869438183461631,0.414354577232819,0.678614449343168,"g__Saccharomyces"
"HPV.prevY",0.440226484133899,0.843843981191713,0.521691798420121,0.601884936012431,"g__Saccharophagus"
"HPV.prevY",0.949540904592608,0.971601220597015,0.977294886485577,0.328423183907063,"g__Saccharopolyspora"
"HPV.prevY",0.423814246776355,0.841175206466386,0.503835875710978,0.614376714874206,"g__Saccharospirillum"
"HPV.prevY",0.335117994670118,0.848522548044412,0.394942945761977,0.692884994794769,"g__Saccharothrix"
