"category","NCBI Entrez ID","genes","pathname","pval","padj","desc","log2err","size","ES","NES"
"H",5984,"RFC4","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",5983,"RFC3","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",7157,"TP53","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",1643,"DDB2","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",2237,"FEN1","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",1854,"DUT","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",54487,"DGCR8","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",7508,"XPC","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",65109,"UPF3B","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",10714,"POLD3","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",23649,"POLA2","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",23204,"ARL6IP1","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",5888,"RAD51","HALLMARK_DNA_REPAIR",0.00034860543085673,0.0034860543085673,"Genes involved in DNA repair.",0.49849310876659,81,0.341692274517152,2.32768002875561
"H",3642,"INSM1","HALLMARK_PANCREAS_BETA_CELLS",0.00164753089240322,0.0137294241033601,"Genes specifically up-regulated in pancreatic beta cells.",0.45505986738723,17,0.52587454318558,2.70443277061226
"H",2645,"GCK","HALLMARK_PANCREAS_BETA_CELLS",0.00164753089240322,0.0137294241033601,"Genes specifically up-regulated in pancreatic beta cells.",0.45505986738723,17,0.52587454318558,2.70443277061226
"H",3670,"ISL1","HALLMARK_PANCREAS_BETA_CELLS",0.00164753089240322,0.0137294241033601,"Genes specifically up-regulated in pancreatic beta cells.",0.45505986738723,17,0.52587454318558,2.70443277061226
"H",5063,"PAK3","HALLMARK_PANCREAS_BETA_CELLS",0.00164753089240322,0.0137294241033601,"Genes specifically up-regulated in pancreatic beta cells.",0.45505986738723,17,0.52587454318558,2.70443277061226
"H",5080,"PAX6","HALLMARK_PANCREAS_BETA_CELLS",0.00164753089240322,0.0137294241033601,"Genes specifically up-regulated in pancreatic beta cells.",0.45505986738723,17,0.52587454318558,2.70443277061226
"H",4843,"NOS2","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",7186,"TRAF2","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",672,"BRCA1","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3561,"IL2RG","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",1029,"CDKN2A","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3592,"IL12A","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",4690,"NCK1","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",9466,"IL27RA","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",4065,"LY75","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",9437,"NCR1","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",355,"FAS","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",7096,"TLR1","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3600,"IL15","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",959,"CD40LG","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",56253,"CRTAM","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",11184,"MAP4K1","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",7163,"TPD52","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",7535,"ZAP70","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3558,"IL2","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3932,"LCK","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",92,"ACVR2A","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",10225,"CD96","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",6363,"CCL19","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",916,"CD3E","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",917,"CD3G","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",973,"CD79A","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",926,"CD8B","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3560,"IL2RB","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3662,"IRF4","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",914,"CD2","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",919,"CD247","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3683,"ITGAL","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",2833,"CXCR3","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",925,"CD8A","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",27240,"SIT1","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",356,"FASLG","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",4050,"LTB","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",50852,"TRAT1","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",915,"CD3D","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3702,"ITK","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3603,"IL16","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",1445,"CSK","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",1234,"CCR5","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",940,"CD28","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",8651,"SOCS1","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",924,"CD7","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",3574,"IL7","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",23308,"ICOSLG","HALLMARK_ALLOGRAFT_REJECTION",0.048951048951049,0.34965034965035,"Genes up-regulated during transplant rejection.",0.20207170902116,115,0.223597335099872,1.60537048655187
"H",4171,"MCM2","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",4175,"MCM6","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",4174,"MCM5","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",7398,"USP1","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",1017,"CDK2","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",5111,"PCNA","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",5634,"PRPS2","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",7298,"TYMS","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",5984,"RFC4","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",3015,"H2AZ1","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",4173,"MCM4","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",7913,"DEK","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",6434,"TRA2B","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",6240,"RRM1","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",1854,"DUT","HALLMARK_MYC_TARGETS_V1",0.0589410589410589,0.368381618381618,"A subgroup of genes regulated by MYC - version 1 (v1).",0.183023938384487,105,0.222939668755529,1.58164252503502
"H",21,"ABCA3","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",3991,"LIPE","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",51015,"ISOC1","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",2053,"EPHX2","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",4306,"NR3C2","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",367,"AR","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",1593,"CYP27A1","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",26061,"HACL1","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",20,"ABCA2","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",10661,"KLF1","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",9415,"FADS2","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",5827,"PXMP2","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",3295,"HSD17B4","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",225,"ABCD2","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",3932,"LCK","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",27232,"GNMT","HALLMARK_BILE_ACID_METABOLISM",0.0819180819180819,0.455100455100455,"Genes involve in metabolism of bile acids and salts.",0.153158808683073,64,0.243979149615097,1.63791797164494
"H",1869,"E2F1","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.163836163836164,0.819180819180819,"Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.",0.103197466945307,64,0.215081721963351,1.44391936086294
"H",8503,"PIK3R3","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.163836163836164,0.819180819180819,"Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.",0.103197466945307,64,0.215081721963351,1.44391936086294
"H",1017,"CDK2","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.163836163836164,0.819180819180819,"Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.",0.103197466945307,64,0.215081721963351,1.44391936086294
"H",7186,"TRAF2","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.163836163836164,0.819180819180819,"Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.",0.103197466945307,64,0.215081721963351,1.44391936086294
"H",3561,"IL2RG","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.163836163836164,0.819180819180819,"Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.",0.103197466945307,64,0.215081721963351,1.44391936086294
"H",983,"CDK1","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.163836163836164,0.819180819180819,"Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.",0.103197466945307,64,0.215081721963351,1.44391936086294
"H",5894,"RAF1","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.163836163836164,0.819180819180819,"Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.",0.103197466945307,64,0.215081721963351,1.44391936086294
"H",7249,"TSC2","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.163836163836164,0.819180819180819,"Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.",0.103197466945307,64,0.215081721963351,1.44391936086294
"H",4087,"SMAD2","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.163836163836164,0.819180819180819,"Genes up-regulated by activation of the PI3K/AKT/mTOR pathway.",0.103197466945307,64,0.215081721963351,1.44391936086294
"H",10734,"STAG3","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",26150,"RIBC2","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",29799,"YPEL1","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",5158,"PDE6B","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",51087,"YBX2","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",580,"BARD1","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",2811,"GP1BA","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",4868,"NPHS1","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",79085,"SLC25A23","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",727,"C5","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",56154,"TEX15","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",5625,"PRODH","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",3866,"KRT15","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",54901,"CDKAL1","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",959,"CD40LG","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",9992,"KCNE2","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",778,"CACNA1F","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",3750,"KCND1","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",7038,"TG","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",56848,"SPHK2","HALLMARK_KRAS_SIGNALING_DN",0.278721278721279,1,"Genes down-regulated by KRAS activation.",0.0734381410838857,115,0.169047093374807,1.21371399359512
"H",55540,"IL17RB","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",21,"ABCA3","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",596,"BCL2","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",10874,"NMU","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",6491,"STIL","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",10733,"PLK4","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",64699,"TMPRSS3","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",10535,"RNASEH2A","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",27134,"TJP3","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",10112,"KIF20A","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",56994,"CHPT1","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",10439,"OLFM1","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",4602,"MYB","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",7153,"TOP2A","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",51659,"GINS2","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",3398,"ID2","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",3880,"KRT19","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",4192,"MDK","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",2013,"EMP2","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
"H",990,"CDC6","HALLMARK_ESTROGEN_RESPONSE_LATE",0.334665334665335,1,"Genes defining late response to estrogen.",0.0643583367917361,118,0.16116047982589,1.1639553432953
